1	3	0.07231917	12.094293	-0.22206281	4.302421
1	4	0.0042080046	68.6226	-0.20280506	4.6911025
1	5	-0.04611112	17.70677	-0.17730553	5.328502
1	6	-0.0834858	10.6552725	-0.14681508	6.3621516
1	7	-0.10981655	8.320783	-0.11278679	8.120096
1	8	-0.12605435	7.330368	-0.07680567	11.47182
1	9	-0.13291086	6.9795694	-0.040511075	19.655815
1	10	-0.13114586	7.0666223	-0.005517278	62.96542
1	11	-0.12168419	7.5729666	0.026664019	27.006245
1	12	-0.10565074	8.619561	0.054695223	15.370503
1	13	-0.08436057	10.556872	0.077474944	11.384413
1	14	-0.05928068	14.358505	0.09418742	9.56463
1	15	-0.031973682	23.619366	0.104336366	8.718333
1	16	-0.004032733	69.45801	0.10776423	8.465344
1	17	0.022989642	29.981323	0.104652286	8.6943865
1	18	0.04765172	17.236572	0.095504634	9.445627
1	19	0.06868786	12.649851	0.08111521	10.931392
1	20	0.08506496	10.478949	0.06252064	13.720227
1	21	0.096027225	9.399231	0.040941693	19.490843
1	22	0.10112693	8.969303	0.017716309	35.611565
1	23	0.10023903	9.0413065	-0.005772825	61.968315
1	24	0.093559295	9.622439	-0.028171802	25.949589
1	25	0.08158643	10.875371	-0.048226323	17.067532
1	26	0.06508876	13.253246	-0.06484619	13.29599
1	27	0.045058187	18.043167	-0.07716008	11.425367
1	28	0.022652965	30.287043	-0.084555954	10.535142
1	29	-0.0008661239	89.0426	-0.08669967	10.302467
1	30	-0.024200225	28.931267	-0.08351928	10.651472
1	31	-0.04607212	17.719006	-0.07527393	11.677007
1	32	-0.0653076	13.214917	-0.06253044	13.718381
1	33	-0.08090081	10.957071	-0.04611181	17.706553
1	34	-0.09206675	9.7626505	-0.027043706	26.732136
1	35	-0.09828108	9.204244	-0.006494554	59.315468
1	36	-0.099304706	9.118334	0.014291053	40.558887
1	37	-0.09519279	9.473533	0.03406227	22.508974
1	38	-0.08628757	10.346395	0.05163157	16.130066
1	39	-0.07319553	11.96745	0.06594025	13.105351
1	40	-0.05675095	14.899709	0.07611669	11.563214
1	41	-0.037967086	20.690424	0.081523865	10.882776
1	42	-0.01797784	35.28296	0.08179355	10.850929
1	43	0.0020265712	80.70357	0.0768455	11.46658
1	44	0.020866396	32.01962	0.06689108	12.9440565
1	45	0.037438046	20.919409	0.052421033	15.927248
1	46	0.050775144	16.35601	0.034177538	22.450726
1	47	0.06010161	14.191228	0.013112716	42.59457
1	48	0.064873874	13.291098	-0.009664097	49.928722
1	49	0.06480996	13.302397	-0.032947574	23.088274
1	50	0.059904393	14.231058	-0.055502664	15.182081
1	51	0.05042743	16.449564	-0.07613237	11.561118
1	52	0.03690912	21.153467	-0.09374316	9.605445
1	53	0.020109009	32.815434	-0.10740453	8.4912
1	54	0.00097367424	88.197975	-0.116399966	7.888649
1	55	-0.019416206	33.57884	-0.1202659	7.6551886
1	56	-0.039905965	19.892414	-0.11881654	7.741077
1	57	-0.05933096	14.348146	-0.11215348	8.16207
1	58	-0.07658132	11.501421	-0.1006606	9.006976
1	59	-0.09066399	9.898202	-0.0849829	10.4879675
1	60	-0.100760855	8.99885	-0.065992065	13.096458
1	61	-0.10628824	8.572455	-0.044743374	18.146242
1	62	-0.10696988	8.522655	-0.022430057	30.492907
1	63	-0.10274023	8.841367	-0.00026315762	94.09451
1	64	-0.093785636	9.601528	0.020567084	32.32946
1	65	-0.08054777	10.99962	0.0389468	20.279346
1	66	-0.0637031	13.501188	0.053896725	15.561495
1	67	-0.04412768	18.351273	0.06462502	13.335205
1	68	-0.022850381	30.107027	0.070570216	12.355644
1	69	-0.0009976212	88.012085	0.071431555	12.225535
1	70	0.02026701	32.646168	0.06718507	12.894985
1	71	0.03980494	19.93247	0.05808479	14.609365
1	72	0.056563366	14.94147	0.04464915	18.177322
1	73	0.0696322	12.500523	0.027633991	26.316866
1	74	0.078293	11.279367	0.007991578	54.478
1	75	0.08205799	10.819882	-0.01318037	42.47218
1	76	0.08069705	10.981588	-0.03469718	22.191828
1	77	0.07425098	11.818174	-0.05535039	15.217262
1	78	0.06303052	13.624911	-0.07397247	11.857203
1	79	0.047600515	17.251799	-0.08949925	10.013648
1	80	0.028750759	25.5655	-0.10102698	8.977351
1	81	0.00745475	56.11923	-0.107860744	8.458434
1	82	-0.015181142	39.14569	-0.10955162	8.339166
1	83	-0.037975457	20.68684	-0.105920956	8.599531
1	84	-0.05973339	14.265774	-0.09707105	9.30791
1	85	-0.079309314	11.151533	-0.08338062	10.667228
1	86	-0.095666714	9.431189	-0.06548535	13.183949
1	87	-0.10793237	8.453312	-0.044245034	18.311836
1	88	-0.1154419	7.948724	-0.020698696	32.192486
1	89	-0.11777438	7.804035	0.0039896304	69.66658
