1	3	0.02407832	29.452227	-0.21155742	4.5160513
1	4	-0.047273148	17.498388	-0.17112362	5.5249047
1	5	-0.09391389	9.634945	-0.12104513	7.6382465
1	6	-0.119240955	7.744978	-0.06605424	13.170161
1	7	-0.12513953	7.4066114	-0.011240982	47.357563
1	8	-0.113887146	8.080017	0.03845636	20.690512
1	9	-0.08867062	10.147588	0.07873982	11.284798
1	10	-0.053569656	15.761776	0.10636816	8.602659
1	11	-0.013279849	43.187553	0.11945815	7.7319717
1	12	0.027298516	26.900894	0.11764063	7.8421774
1	13	0.0635224	13.624467	0.102058634	8.933867
1	14	0.091452725	9.86897	0.075207815	11.753259
1	15	0.10822924	8.467098	0.04063834	19.796764
1	16	0.11233449	8.1826725	0.0025560064	80.44421
1	17	0.103711575	8.80386	-0.03464046	22.46412
1	18	0.08372831	10.683386	-0.06683145	13.036718
1	19	0.05498971	15.416711	-0.09060814	9.951921
1	20	0.021021876	32.36576	-0.10361816	8.811107
1	21	-0.01413657	41.646645	-0.10479012	8.72105
1	22	-0.046391185	17.772675	-0.09441525	9.588627
1	23	-0.072046906	12.206752	-0.07407784	11.911454
1	24	-0.08821198	10.195035	-0.046445943	17.755394
1	25	-0.09310764	9.710378	-0.014947485	40.286102
1	26	-0.08625043	10.403078	0.016631436	37.72673
1	27	-0.06849056	12.760713	0.044579763	18.363876
1	28	-0.041901264	19.31388	0.06567589	13.236117
1	29	-0.009535132	51.519566	0.077527165	11.441368
1	30	0.024920717	28.739193	0.07877697	11.280069
1	31	0.057509605	14.840192	0.06936889	12.619273
1	32	0.0844896	10.597198	0.050544426	16.550976
1	33	0.10276911	8.87752	0.024661992	28.954487
1	34	0.110254675	8.32434	-0.005092347	66.81224
1	35	0.10608212	8.623879	-0.03507984	22.24456
1	36	0.09070624	9.942215	-0.061632168	13.984618
1	37	0.06584173	13.207127	-0.081475146	10.946894
1	38	0.034262605	22.656433	-0.09210521	9.805827
1	39	-0.0005164275	96.23345	-0.09207638	9.808599
1	40	-0.034639753	22.464478	-0.08116688	10.98396
1	41	-0.06434748	13.473012	-0.06040551	14.228702
1	42	-0.08639918	10.387004	-0.03195528	23.906145
1	43	-0.0984371	9.232581	0.0011316686	90.85426
1	44	-0.09924888	9.163899	0.035259362	22.156082
1	45	-0.08890086	10.123935	0.06669504	13.059943
1	46	-0.068725765	12.7225275	0.09199194	9.8167305
1	47	-0.041167997	19.59134	0.10837972	8.456324
1	48	-0.009504194	51.60181	0.114078835	8.067522
1	49	0.022529496	30.859943	0.108502865	8.447528
1	50	0.051161107	16.383753	0.09232801	9.784451
1	51	0.07301029	12.064872	0.06741953	12.937531
1	52	0.08547096	10.488125	0.036623962	21.50587
1	53	0.08700636	10.321906	0.003451164	75.04052
1	54	0.077324554	11.467953	-0.02831812	26.182747
1	55	0.057413213	14.861451	-0.055056114	15.400944
1	56	0.02943032	25.441868	-0.07369522	11.96599
1	57	-0.003536701	74.56193	-0.08207289	10.87573
1	58	-0.03781596	20.968348	-0.0791769	11.22941
1	59	-0.06956394	12.588289	-0.06526138	13.309137
1	60	-0.09520371	9.516679	-0.0418216	19.343645
1	61	-0.111856185	8.214824	-0.011430896	46.935432
1	62	-0.11774729	7.8356237	0.022545774	30.84445
1	63	-0.11218261	8.192855	0.05638792	15.091403
1	64	-0.09568811	9.473009	0.08638762	10.388251
1	65	-0.06997802	12.523012	0.10924327	8.3950205
1	66	-0.037774246	20.986706	0.12241916	7.558914
1	67	-0.0025110461	80.73621	0.124425195	7.4460073
1	68	0.032040495	23.857542	0.114982285	8.009146
1	69	0.06218559	13.877216	0.09505482	9.530182
1	70	0.08471031	10.57247	0.06674697	13.051091
1	71	0.097233154	9.33636	0.03307474	23.283045
1	72	0.09846571	9.230144	-0.0023608827	81.72704
1	73	0.088356785	10.180008	-0.03576425	21.91098
1	74	0.06809769	12.825008	-0.063559085	13.61766
1	75	0.03999291	20.052988	-0.082778044	10.792957
1	76	0.0072098505	58.53149	-0.09138583	9.87549
1	77	-0.026565826	27.441772	-0.08850045	10.165141
1	78	-0.057531662	14.835336	-0.07448956	11.853322
1	79	-0.08218305	10.862715	-0.0509298	16.446077
1	80	-0.097695455	9.296236	-0.020435154	32.992275
1	81	-0.10223237	8.920023	0.013626909	42.54979
1	82	-0.09514556	9.521948	0.047500253	17.429127
1	83	-0.077046536	11.504633	0.07744574	11.452038
1	84	-0.04974286	16.773506	0.10014428	9.089318
1	85	-0.01604436	38.581245	0.113053344	8.134822
1	86	0.02053894	32.879692	0.114678055	8.028709
1	87	0.056173805	15.140326	0.10472831	8.725754
1	88	0.08711459	10.310389	0.08414534	10.636
1	89	0.11010327	8.334845	0.054995704	15.415286
1	90	0.122715436	7.5420237	0.020244773	33.200813
1	91	0.12361527	7.491184	-0.016564585	37.822117
1	92	0.112693235	8.158723	-0.051693	16.242212
1	93	0.09107013	9.906375	-0.08160397	10.931478
1	94	0.060969837	14.115361	-0.10333779	8.832927
1	95	0.025475403	28.288244	-0.11481977	8.019585
1	96	-0.011804258	46.1271	-0.11507022	8.0035095
1	97	-0.04712047	17.545263	-0.10429471	8.758893
1	98	-0.07698191	11.513193	-0.08384652	10.669912
1	99	-0.098521106	9.225426	-0.05606545	15.165205
1	100	-0.10979699	8.356176	-0.02401101	29.51073
1	101	-0.11003049	8.339904	0.008882573	53.311886
1	102	-0.099790454	9.118645	0.039212942	20.371614
1	103	-0.0805857	11.054528	0.063994944	13.537311
1	104	-0.054725222	15.479831	0.080910556	11.014972
1	105	-0.025125872	28.570742	0.088530384	10.162049
1	106	0.004989982	67.27233	0.08644624	10.381929
1	107	0.032439202	23.632744	0.07529385	11.741386
1	108	0.054415964	15.554293	0.056662917	15.029031
1	109	0.06878413	12.713086	0.032905396	23.375208
1	110	0.074292384	11.881091	0.006864076	59.740562
1	111	0.07068979	12.4123745	-0.018447703	35.307404
1	112	0.05873086	14.576021	-0.04017954	19.97822
1	113	0.04007118	20.021564	-0.0559539	15.190904
1	114	0.017067108	37.11666	-0.0641181	13.514778
1	115	-0.007495185	57.57001	-0.06390758	13.553341
1	116	-0.030699957	24.645763	-0.055492215	15.298196
1	117	-0.04977539	16.764359	-0.03987822	20.099215
1	118	-0.062467743	13.823092	-0.018992735	34.640785
1	119	-0.06731014	12.955867	0.0046066265	69.05316
1	120	-0.06377138	13.578404	0.028070027	26.353935
1	121	-0.052302122	16.083094	0.04859422	17.103025
1	122	-0.03427035	22.652458	0.063744836	13.583302
1	123	-0.011794625	46.14761	0.071731724	12.253897
1	124	0.012505581	44.681652	0.0716081	12.272489
1	125	0.035813622	21.887302	0.06337196	13.652451
1	126	0.055438723	15.310725	0.047959466	17.290737
1	127	0.06912139	12.658812	0.027130883	27.022753
1	128	0.07528774	11.7422285	0.0032647625	76.10505
1	129	0.07322441	12.033784	-0.020916777	32.476234
1	130	0.06315508	13.692994	-0.042660374	19.034805
1	131	0.046210483	17.829935	-0.05949592	14.415269
1	132	0.024296002	29.264605	-0.06951766	12.595628
1	133	-0.00012825057	99.967804	-0.07159999	12.27371
